10968
0.008864,0.634765625
0.017195211023981034,0.625
0.02552642204796207,0.6298828125
0.0338576330719431,0.625
0.04218884409592413,0.6298828125
0.05052005511990516,0.625
0.05885126614388621,0.6298828125
0.06718247716786724,0.6201171875
0.07551368819184827,0.6298828125
0.0838448992158293,0.615234375
0.09217611023981033,0.6298828125
0.10050732126379137,0.625
0.1088385322877724,0.634765625
0.11716974331175344,0.6201171875
0.1255009543357345,0.6298828125
0.1338321653597155,0.625
0.14216337638369655,0.634765625
0.1504945874076776,0.625
0.15882579843165862,0.634765625
0.16715700945563966,0.6201171875
0.17548822047962068,0.634765625
0.18381943150360172,0.625
0.19215064252758277,0.634765625
0.20048185355156378,0.625
0.20881306457554483,0.634765625
0.21714427559952587,0.625
0.2254754866235069,0.6298828125
0.23380669764748793,0.6201171875
0.24213790867146898,0.634765625
0.25046911969545,0.625
0.25880033071943104,0.634765625
0.267131541743412,0.625
0.27546275276739307,0.634765625
0.2837939637913741,0.625
0.29212517481535516,0.634765625
0.30045638583933615,0.6201171875
0.3087875968633172,0.6298828125
0.31711880788729824,0.625
0.3254500189112793,0.634765625
0.3337812299352603,0.625
0.3421124409592413,0.634765625
0.35044365198322236,0.625
0.3587748630072034,0.634765625
0.36710607403118445,0.625
0.3754372850551655,0.634765625
0.38376849607914654,0.625
0.3920997071031275,0.6298828125
0.40043091812710857,0.625
0.4087621291510896,0.6298828125
0.41709334017507066,0.625
0.4254245511990517,0.634765625
0.4337557622230327,0.625
0.44208697324701374,0.634765625
0.4504181842709948,0.625
0.4587493952949758,0.6298828125
0.46708060631895687,0.625
0.4754118173429379,0.634765625
0.4837430283669189,0.6201171875
0.49207423939089995,0.634765625
0.500405450414881,0.625
0.5087366614388621,0.634765625
0.517067872462843,0.6201171875
0.5253990834868241,0.6298828125
0.5337302945108051,0.6201171875
0.5420615055347862,0.6298828125
0.5503927165587672,0.6201171875
0.5587239275827482,0.6298828125
0.5670551386067293,0.6201171875
0.5753863496307103,0.634765625
0.5837175606546914,0.625
0.5920487716786723,0.6298828125
0.6003799827026534,0.625
0.6087111937266344,0.6298828125
0.6170424047506154,0.625
0.6253736157745965,0.634765625
0.6337048267985775,0.625
0.6420360378225586,0.634765625
0.6503672488465396,0.625
0.6586984598705207,0.6298828125
0.6670296708945017,0.6201171875
0.6753608819184826,0.634765625
0.6836920929424637,0.625
0.6920233039664447,0.6396484375
0.7003545149904258,0.625
0.7086857260144068,0.634765625
0.7170169370383879,0.625
0.7253481480623689,0.634765625
0.73367935908635,0.625
0.742010570110331,0.634765625
0.750341781134312,0.625
0.7586729921582931,0.6298828125
0.767004203182274,0.615234375
0.7753354142062551,0.6298828125
0.7836666252302361,0.6201171875
0.7919978362542172,0.6298828125
