4564
0.0126317,2
0.024102,2
0.0470489,2
0.0699959,2
0.0930927,2
0.1158835,2
0.1273537,2
0.1503007,2
0.1733389,2
0.1962793,2
0.2191352,2
0.2420822,2
0.2536696,2
0.2764995,2
0.2995181,2
0.3223935,2
0.3454837,2
0.3581192,2
0.3638478,2
0.3797643,2
0.4027047,2
0.4257234,2
0.4486834,2
0.4600625,2
0.483016,2
0.5059565,2
0.5290207,2
0.551844,2
0.574791,2
0.586411,2
0.6092083,1
0.6321553,1
0.6551739,2
0.6780428,2
0.6895261,2
0.7125577,2
0.7354071,2
0.7583541,2
0.781301,4
0.8043717,7
0.8156141,10
0.838815,11
0.8616188,12
0.8845723,12
0.9074998,13
0.9189766,13
0.9419236,13
0.9648706,14
0.9880064,16
1.0107646,18
1.0337116,21
1.0451688,22
1.068246,23
1.0912191,25
1.1140163,26
1.1369634,28
1.1483164,30
1.1713806,32
1.1943341,33
1.2172681,34
1.2402151,35
1.2517765,35
1.2746324,35
1.297651,36
1.320611,36
1.3437338,36
1.3677223,36
1.373451,36
1.3779622,36
1.4008376,36
1.4237782,37
1.4467252,37
1.4696657,37
1.4810643,37
1.5040829,37
1.5271275,37
1.5499769,37
1.5729239,37
1.5960141,37
1.6074584,37
1.6302882,37
1.6532287,37
1.6761757,37
1.6991292,37
1.7105864,37
1.7335399,36
1.7564869,36
1.7794339,35
1.8024786,33
1.8137275,31
1.8369349,28
1.8597452,24
1.8828159,21
1.9056262,17
1.9285797,14
1.94005,12
1.9629904,11
1.9860286,10
2.0089691,10
2.0318315,10
2.0433082,10
2.0662552,10
2.0894431,10
2.1121427,10
2.1350832,10
2.1581539,10
2.169507,9
2.192454,9
2.2154726,9
2.238335,9
2.261282,8
2.2727588,8
2.2957774,7
2.3186463,7
2.3417365,7
2.3658357,7
2.3669814,6
2.3715643,5
2.3874612,5
2.3987362,4
2.4220217,3
2.4449296,2
2.467792,1
2.4906349,1
2.5021182,1
2.5251498,1
2.5480968,1
2.5710438,1
2.594134,1
2.6053504,1
2.6284015,1
2.7316598,1
2.7546068,1
2.7775473,1
2.8005008,1
2.8234413,1
2.8350548,1
2.8578651,1
2.8808186,1
2.9037526,1
2.9266996,1
2.9497442,1
2.961234,1
2.9840703,1
3.007089,1
3.0299579,1
3.0528983,1
3.0643686,1
3.0874653,1
3.1102626,1
3.1332096,1
3.1561501,1
3.1791036,1
3.1904697,1
3.213612,1
3.2365786,1
3.2594019,1
3.2823489,1
3.2938972,1
3.3167661,1
3.339941,1
3.3639686,2
3.3651143,2
3.3696972,1
3.3856136,1
3.3970709,1
3.4200244,1
3.4429714,1
3.4659119,1
3.4889631,1
3.5119231,1
3.5232436,1
3.5462232,1
3.5691702,1
3.5922604,1
3.6150577,1
3.6265344,1
3.6494814,1
3.6724219,1
3.6953754,1
3.718316,1
3.7412564,1
3.7528178,1
3.7757974,1
3.7986337,1
3.8215677,1
3.8446579,1
3.8558808,1
3.878945,1
3.901879,1
3.924826,1
3.947773,1
3.9592432,1
3.9821967,1
4.0052153,1
4.02826,1
4.0511419,1
4.0739717,1
4.0855917,1
4.108389,1
4.131336,1
4.154283,1
4.17723,1
4.1885961,1
4.2116473,1
4.2346659,1
4.2575283,1
4.2804753,1
4.3035915,1
4.3150097,1
4.3379762,1
4.362095,2
4.3632407,2
4.3678236,1
4.38374,1
4.4066806,1
4.4181508,1
4.4410978,1
4.4641164,1
4.4869918,1
4.5099323,1
4.5328793,1
4.5443496,1
4.5673942,1
4.590504,1
4.613184,1
4.6361311,1
4.6476078,1
4.6705483,1
4.6935864,1
4.7164423,1
4.7393828,1
4.7508596,1
4.7738066,1
4.7967536,1
4.8196941,1
4.8428754,1
4.8657053,1
4.8770714,1
4.9000119,1
4.9229524,1
4.9458994,1
4.9688399,1
4.9803231,1
5.0032636,1
5.0262822,1
5.0491511,1
5.0720981,1
5.0951949,1
5.1065024,1
5.1295796,1
5.1524094,1
5.1753564,1
5.1983099,1
5.2097671,1
5.2327142,1
5.2556547,1
5.2786017,1
5.3016203,1
5.3244957,1
5.3361026,1
5.360306,2
5.3614517,2
5.3660346,1
5.3819641,1
5.4049241,1
5.4277474,1
5.4391135,1
5.4621712,1
5.4851247,1
5.5080587,1
5.5310057,1
5.5424759,1
5.5654229,1
5.5885132,1
5.6113104,1
5.6342575,1
5.6573021,1
5.6687919,1
5.6916282,1
5.7145687,1
5.7375092,1
5.7604562,1
5.7720371,1
5.79488,1
5.8178205,1
5.8409042,1
5.8637145,1
5.886668,1
5.8981252,1
5.9211764,1
5.9441429,1
5.9669727,1
5.9899263,1
6.0013835,1
6.0244151,1
6.0473621,1
6.0702245,1
6.0933212,1
6.1045311,1
6.1275888,1
6.1505293,1
6.1734763,1
6.1965274,1
6.2194875,1
6.2308405,1
6.2538592,1
6.276728,1
6.2997466,1
6.3226221,1
6.3342355,1
6.3583478,2
6.3594935,2
6.3640764,1
6.3799928,1
6.4029333,1
6.4258738,1
6.4488208,1
6.4603822,1
6.4834464,1
6.5061851,1
6.5291321,2
6.5520791,4
6.5635493,6
6.5866461,8
6.6094433,9
6.6323903,11
6.6553308,13
6.6782844,15
6.6896504,18
6.7127862,19
6.7357398,19
6.7587128,21
6.7815361,22
6.7930128,22
6.8159468,22
6.8390371,22
6.8618409,22
6.8848009,23
6.8962581,24
6.9192117,24
6.9421586,24
6.9650991,24
6.9880526,24
7.0110843,25
7.0224373,26
7.045495,26
7.0683509,27
7.0914476,27
7.1142449,27
7.1257151,27
7.1486622,27
7.1716092,27
7.1945627,27
7.2175032,27
7.2404437,28
7.2519139,28
7.2748609,29
7.2980878,29
7.3207484,29
7.3438387,29
7.3563635,29
7.3575092,29
7.3620921,29
7.3782103,29
7.4010662,29
7.4240067,29
7.4469602,29
7.4584174,29
7.481384,29
7.504318,29
7.527265,30
7.550212,30
7.5733738,30
7.5847789,30
7.6075762,30
7.6305232,30
7.6534637,30
7.6764107,30
7.6877768,30
7.710828,30
7.733775,30
7.756722,30
7.779669,30
7.802616,31
7.8140863,31
7.8373848,31
7.8599738,31
7.8829273,31
7.9058678,31
7.917338,32
7.940285,32
7.9632255,32
7.986179,32
8.0091195,32
8.0320666,33
8.0436149,33
8.0665684,33
8.089574,33
8.1125861,33
8.1353248,33
8.146782,33
8.1697356,33
8.1926956,33
8.2156295,33
8.2385766,33
8.2500468,33
8.2730654,33
8.2960059,33
8.3188748,33
8.3419585,34
8.3660773,34
8.367223,34
8.3718059,34
8.376532,34
8.399186,34
8.4221331,34
8.4450801,34
8.4680206,34
8.4795103,34
8.502529,34
8.5253913,34
8.5483383,34
8.5712854,34
8.5943691,34
8.6055854,34
8.6286431,34
8.6517984,34
8.6745371,34
8.6974907,34
8.7089479,34
8.7319795,34
8.7548484,34
8.7777889,34
8.8007359,34
8.8236764,35
8.8352963,35
8.8581002,35
8.8810536,35
8.9039876,35
8.9271495,35
8.9383724,35
8.9613584,35
8.9843119,35
9.0072524,36
9.0301929,36
9.0416697,36
9.0646883,36
9.0877069,36
9.1104977,36
9.1334447,36
9.1563917,36
9.1678619,36
9.1909326,36
9.2138471,36
9.2366964,36
9.2596434,36
9.2712374,36
9.2941323,36
9.3170012,36
9.3400914,36
9.3642037,36
9.3653494,36
9.3699323,36
9.3858487,36
9.3973971,36
9.4202595,36
9.4432065,36
9.4662706,36
9.4892046,36
9.5005707,36
9.5235112,36
9.5464647,36
9.5694052,36
9.5924955,37
9.6037118,37
9.6267695,37
9.6497165,37
9.6726635,37
9.695617,37
9.7185445,37
9.7301449,37
9.7530594,37
9.7759153,37
9.7988688,37
9.8218093,37
9.8334162,37
9.8562265,37
9.87918,37
9.902114,37
9.925061,37
9.948008,37
9.9594783,37
9.9824318,37
10.0054895,37
10.0284039,37
10.0512663,37
10.0628147,37
10.0859179,37
10.108624,37
10.1315711,37
10.1545115,37
10.1774585,37
10.1888246,37
10.2118758,37
10.2348228,37
10.2577698,37
10.280834,37
10.2924409,37
10.3151341,37
10.3382178,37
10.36233,37
10.3634757,37
10.3680586,31
10.3839751,31
10.3954323,18
10.4183858,10
10.4413328,5
10.4642733,3
10.4872269,2
10.5101673,2
10.5215074,2
10.5447018,2
10.5676162,2
10.5906218,2
10.6134126,1
10.6248893,1
10.6478364,1
10.6707769,1
10.6937369,1
10.7166709,1
10.7396179,1
10.7511728,1
10.7740351,1
10.7969887,1
10.8200463,1
10.8431105,1
10.8542227,1
10.8772999,1
10.9002404,1
10.9231809,1
10.9461279,1
10.9690749,1
10.9805581,1
11.0034922,1
11.0264392,1
11.0493797,1
11.0724113,1
11.0841485,1
11.1067439,1
11.1297885,1
11.1526379,1
11.1755849,1
11.186951,1
11.2100022,1
11.2329427,1
11.2558897,1
11.2788432,1
11.3019399,1
11.3132474,1
11.3363377,1
11.3605671,2
11.3617128,2
11.3662957,1
11.382095,1
11.4051266,1
11.4165838,1
11.4394527,1
11.4623997,1
11.4853532,1
11.5082937,1
11.5313123,1
11.542711,1
11.5656515,1
11.5887482,1
11.6115455,1
11.6346097,1
11.6459627,1
11.6690009,1
11.6918633,1
11.7147972,1
11.7377443,1
11.7492145,1
11.7721615,1
11.795115,1
11.818049,1
11.8411392,1
11.8639495,1
11.8754263,1
11.898484,1
11.9213073,1
11.9443519,1
11.9672013,1
11.9786195,1
12.0016185,1
12.0245655,1
12.047506,1
12.0704531,1
12.0936344,1
12.1048442,1
12.1278173,1
12.1507643,1
12.1738285,1
12.1966648,1
12.2082197,1
12.2310756,1
12.2540161,1
12.2769696,1
12.2999882,1
12.3228506,1
12.334464,1
12.3585763,2
12.359722,2
12.3643049,1
12.3802213,1
12.4031553,1
12.426187,1
12.4375921,1
12.4605261,1
12.4835773,1
12.5064136,1
12.5293606,1
12.5409155,1
12.5637779,1
12.5868746,1
12.6096654,1
12.6326124,1
12.6555594,1
12.6670296,1
12.6899831,1
12.7130473,1
12.7358706,1
12.7589088,1
12.7702488,1
12.7932414,1
12.8161754,1
12.8392656,1
12.8620694,1
12.8850294,1
12.8964867,1
12.9194402,1
12.9423806,1
12.9653277,1
12.9884049,1
12.9997384,1
13.0226854,1
13.0457236,1
13.0685794,1
13.0917543,1
13.1145581,1
13.1259502,1
13.1488842,1
13.1718312,1
13.1947912,1
13.2177252,1
13.229202,1
13.2522661,1
13.275096,1
13.2981146,1
13.3211527,1
13.3325839,1
13.3567027,2
13.3578484,2
13.3624313,1
13.3783477,1
13.4012817,1
13.4242352,1
13.4471822,1
13.4586395,1
13.4815995,1
13.50454,1
13.5276042,1
13.5505121,1
13.5619107,1
13.5850986,1
13.6077982,1
13.6307387,1
13.6536858,1
13.6766262,1
13.6880184,1
13.711037,1
13.7339905,1
13.7569375,1
13.7799691,1
13.7914915,1
13.8143018,1
13.837392,1
13.8602934,1
13.8831493,1
13.8946065,1
13.9175666,1
13.9405136,1
13.963454,1
13.9864076,1
14.009348,1
14.0207011,1
14.0437588,1
14.0668295,1
14.089809,1
14.1126779,1
14.1242523,1
14.1470171,1
14.1699641,1
14.1929176,1
14.2158581,1
14.2387986,1
14.2502688,1
14.2732158,1
14.2962344,1
14.3191099,1
14.3423107,1
14.3547184,2
14.3558641,2
